setup...ptcl num 
dens 0.210413 0.210413
dens 0.202689 0.202689
dens 0.199344 0.199344
dens 0.207104 0.207104
dens 0.20772 0.20772
dens 0.203555 0.203555
dens 0.209867 0.209867
dens 0.208017 0.208017
dens 0.208049 0.208049
dens 0.202875 0.202875
dens 0.204844 0.204844
dens 0.206538 0.206538
dens 0.216295 0.216295
dens 0.211465 0.211465
dens 0.208702 0.208702
dens 0.206176 0.206176
dens 0.204966 0.204966
dens 0.200834 0.200834
dens 0.214439 0.214439
dens 0.210677 0.210677
dens 0.215617 0.215617
dens 0.205449 0.205449
dens 0.203452 0.203452
dens 0.206026 0.206026
dens 0.211262 0.211262
dens 0.209125 0.209125
dens 0.214758 0.214758
dens 0.206484 0.206484
dens 0.204096 0.204096
dens 0.212282 0.212282
dens 0.20713 0.20713
dens 0.20464 0.20464
dens 0.209154 0.209154
dens 0.213981 0.213981
dens 0.205432 0.205432
dens 0.205733 0.205733
dens 0.20659 0.20659
dens 0.208605 0.208605
dens 0.210163 0.210163
dens 0.209459 0.209459
dens 0.208718 0.208718
dens 0.21583 0.21583
dens 0.207284 0.207284
dens 0.2138 0.2138
dens 0.206069 0.206069
dens 0.206821 0.206821
dens 0.20166 0.20166
dens 0.216587 0.216587
dens 0.208642 0.208642
dens 0.2031 0.2031
dens 0.206762 0.206762
dens 0.206253 0.206253
dens 0.214215 0.214215
dens 0.207205 0.207205
dens 0.21023 0.21023
dens 0.204749 0.204749
dens 0.211785 0.211785
dens 0.206231 0.206231
dens 0.205295 0.205295
dens 0.206043 0.206043
dens 0.213021 0.213021
dens 0.202411 0.202411
dens 0.210118 0.210118
dens 0.210074 0.210074
dens 0.209068 0.209068
dens 0.206626 0.206626
dens 0.200407 0.200407
dens 0.203446 0.203446
dens 0.216294 0.216294
dens 0.213375 0.213375
dens 0.215196 0.215196
dens 0.21153 0.21153
dens 0.203223 0.203223
dens 0.207489 0.207489
dens 0.208956 0.208956
dens 0.210103 0.210103
dens 0.206903 0.206903
dens 0.204789 0.204789
dens 0.208988 0.208988
dens 0.209983 0.209983
dens 0.206295 0.206295
dens 0.212983 0.212983
dens 0.208787 0.208787
dens 0.20566 0.20566
dens 0.224456 0.224456
dens 0.210838 0.210838
dens 0.207969 0.207969
dens 0.211708 0.211708
dens 0.20566 0.20566
dens 0.205161 0.205161
dens 0.206785 0.206785
dens 0.211241 0.211241
dens 0.210606 0.210606
dens 0.208497 0.208497
dens 0.213769 0.213769
dens 0.213764 0.213764
dens 0.210657 0.210657
dens 0.212917 0.212917
dens 0.214461 0.214461
dens 0.200683 0.200683
dens 0.212957 0.212957
dens 0.211354 0.211354
dens 0.204162 0.204162
dens 0.203117 0.203117
dens 0.201771 0.201771
dens 0.216017 0.216017
dens 0.221674 0.221674
dens 0.212298 0.212298
dens 0.209851 0.209851
dens 0.202052 0.202052
dens 0.2131 0.2131
dens 0.21388 0.21388
dens 0.208347 0.208347
dens 0.213007 0.213007
dens 0.210867 0.210867
dens 0.215045 0.215045
dens 0.206419 0.206419
dens 0.212593 0.212593
dens 0.215446 0.215446
dens 0.208169 0.208169
dens 0.209668 0.209668
dens 0.209239 0.209239
dens 0.211556 0.211556
dens 0.217379 0.217379
dens 0.209465 0.209465
dens 0.209231 0.209231
dens 0.203314 0.203314
dens 0.21302 0.21302
dens 0.208673 0.208673
dens 0.213508 0.213508
dens 0.211701 0.211701
dens 0.209652 0.209652
dens 0.206529 0.206529
dens 0.203822 0.203822
dens 0.213835 0.213835
dens 0.213468 0.213468
dens 0.213159 0.213159
dens 0.202081 0.202081
dens 0.222073 0.222073
dens 0.216679 0.216679
dens 0.203027 0.203027
dens 0.208664 0.208664
dens 0.203723 0.203723
dens 0.211739 0.211739
dens 0.215684 0.215684
dens 0.213685 0.213685
dens 0.21754 0.21754
dens 0.209635 0.209635
dens 0.207135 0.207135
dens 0.208137 0.208137
dens 0.210073 0.210073
dens 0.214652 0.214652
dens 0.219391 0.219391
dens 0.210157 0.210157
dens 0.215895 0.215895
dens 0.208156 0.208156
dens 0.206413 0.206413
dens 0.22087 0.22087
dens 0.210649 0.210649
dens 0.220468 0.220468
dens 0.203782 0.203782
dens 0.214019 0.214019
dens 0.214039 0.214039
dens 0.211103 0.211103
dens 0.206547 0.206547
dens 0.214796 0.214796
dens 0.211706 0.211706
dens 0.207521 0.207521
dens 0.215146 0.215146
dens 0.209137 0.209137
dens 0.21003 0.21003
dens 0.211527 0.211527
dens 0.205894 0.205894
dens 0.209294 0.209294
dens 0.203159 0.203159
dens 0.214982 0.214982
dens 0.212154 0.212154
dens 0.213421 0.213421
dens 0.211839 0.211839
dens 0.213679 0.213679
dens 0.210477 0.210477
dens 0.203348 0.203348
dens 0.214253 0.214253
dens 0.212421 0.212421
dens 0.220092 0.220092
dens 0.209544 0.209544
dens 0.20988 0.20988
dens 0.213709 0.213709
dens 0.210293 0.210293
dens 0.208583 0.208583
dens 0.211554 0.211554
dens 0.21621 0.21621
dens 0.204685 0.204685
dens 0.212387 0.212387
dens 0.21121 0.21121
dens 0.215271 0.215271
dens 0.209967 0.209967
dens 0.212688 0.212688
dens 0.211488 0.211488
dens 0.217038 0.217038
dens 0.209187 0.209187
dens 0.219845 0.219845
dens 0.208055 0.208055
dens 0.207482 0.207482
dens 0.209924 0.209924
dens 0.213134 0.213134
dens 0.217607 0.217607
dens 0.214106 0.214106
dens 0.207934 0.207934
dens 0.207083 0.207083
dens 0.212027 0.212027
dens 0.215611 0.215611
dens 0.217424 0.217424
dens 0.212465 0.212465
dens 0.209281 0.209281
dens 0.211739 0.211739
dens 0.209239 0.209239
dens 0.206034 0.206034
dens 0.201915 0.201915
dens 0.211839 0.211839
dens 0.211465 0.211465
dens 0.219407 0.219407
dens 0.217152 0.217152
dens 0.203301 0.203301
dens 0.207993 0.207993
dens 0.215856 0.215856
dens 0.208597 0.208597
dens 0.206856 0.206856
dens 0.205175 0.205175
dens 0.21012 0.21012
dens 0.214783 0.214783
dens 0.210149 0.210149
dens 0.212338 0.212338
dens 0.213031 0.213031
dens 0.211748 0.211748
dens 0.214049 0.214049
dens 0.215121 0.215121
dens 0.21687 0.21687
dens 0.209838 0.209838
dens 0.209113 0.209113
dens 0.213633 0.213633
dens 0.214275 0.214275
dens 0.207649 0.207649
dens 0.217519 0.217519
dens 0.216104 0.216104
dens 0.214911 0.214911
dens 0.218977 0.218977
dens 0.215101 0.215101
dens 0.220881 0.220881
dens 0.209062 0.209062
dens 0.212986 0.212986
dens 0.205596 0.205596
dens 0.213185 0.213185
dens 0.220975 0.220975
dens 0.221069 0.221069
dens 0.218721 0.218721
dens 0.215901 0.215901
dens 0.219821 0.219821
dens 0.210193 0.210193
dens 0.207766 0.207766
dens 0.200703 0.200703
dens 0.214351 0.214351
dens 0.214628 0.214628
dens 0.22035 0.22035
dens 0.210722 0.210722
dens 0.20749 0.20749
dens 0.211694 0.211694
dens 0.218652 0.218652
dens 0.205436 0.205436
dens 0.206551 0.206551
dens 0.207903 0.207903
dens 0.211299 0.211299
dens 0.221631 0.221631
dens 0.206715 0.206715
dens 0.210805 0.210805
dens 0.209118 0.209118
dens 0.213081 0.213081
dens 0.220123 0.220123
dens 0.215385 0.215385
dens 0.216914 0.216914
dens 0.208604 0.208604
dens 0.214688 0.214688
dens 0.211452 0.211452
dens 0.223075 0.223075
dens 0.213524 0.213524
dens 0.212237 0.212237
dens 0.207916 0.207916
dens 0.21358 0.21358
dens 0.210263 0.210263
dens 0.22116 0.22116
dens 0.217802 0.217802
dens 0.211034 0.211034
dens 0.212167 0.212167
dens 0.208893 0.208893
dens 0.208596 0.208596
dens 0.208235 0.208235
dens 0.214227 0.214227
dens 0.21744 0.21744
dens 0.215004 0.215004
dens 0.217382 0.217382
dens 0.221463 0.221463
dens 0.209441 0.209441
dens 0.209757 0.209757
dens 0.213187 0.213187
dens 0.212 0.212
dens 0.214347 0.214347
dens 0.21403 0.21403
dens 0.211363 0.211363
dens 0.224248 0.224248
dens 0.213816 0.213816
dens 0.225172 0.225172
dens 0.212894 0.212894
dens 0.210933 0.210933
dens 0.209676 0.209676
dens 0.215244 0.215244
dens 0.207229 0.207229
dens 0.215255 0.215255
dens 0.211342 0.211342
dens 0.208948 0.208948
dens 0.209024 0.209024
dens 0.220025 0.220025
dens 0.212103 0.212103
dens 0.212247 0.212247
dens 0.208749 0.208749
dens 0.216459 0.216459
dens 0.216084 0.216084
dens 0.205717 0.205717
dens 0.214368 0.214368
dens 0.210187 0.210187
dens 0.226603 0.226603
dens 0.211492 0.211492
dens 0.214793 0.214793
dens 0.219413 0.219413
dens 0.217466 0.217466
dens 0.208405 0.208405
dens 0.218699 0.218699
dens 0.208017 0.208017
dens 0.208462 0.208462
dens 0.219837 0.219837
dens 0.215118 0.215118
dens 0.2233 0.2233
dens 0.206742 0.206742
dens 0.198707 0.198707
dens 0.212771 0.212771
dens 0.210697 0.210697
dens 0.207311 0.207311
dens 0.217804 0.217804
dens 0.214668 0.214668
dens 0.217819 0.217819
dens 0.215039 0.215039
dens 0.207524 0.207524
dens 0.220344 0.220344
dens 0.212753 0.212753
dens 0.205927 0.205927
dens 0.220937 0.220937
dens 0.217536 0.217536
dens 0.216303 0.216303
dens 0.209414 0.209414
dens 0.209221 0.209221
dens 0.215239 0.215239
dens 0.216899 0.216899
dens 0.215933 0.215933
dens 0.213196 0.213196
dens 0.22478 0.22478
dens 0.225037 0.225037
dens 0.21622 0.21622
dens 0.208603 0.208603
dens 0.219478 0.219478
dens 0.220765 0.220765
dens 0.215238 0.215238
dens 0.213693 0.213693
dens 0.214001 0.214001
dens 0.210104 0.210104
dens 0.211148 0.211148
dens 0.209366 0.209366
dens 0.216114 0.216114
dens 0.214754 0.214754
dens 0.220941 0.220941
dens 0.224569 0.224569
dens 0.217335 0.217335
dens 0.221394 0.221394
dens 0.207925 0.207925
dens 0.214959 0.214959
dens 0.218621 0.218621
dens 0.215165 0.215165
dens 0.220489 0.220489
dens 0.22091 0.22091
dens 0.223679 0.223679
dens 0.220802 0.220802
dens 0.216042 0.216042
dens 0.21612 0.21612
dens 0.208021 0.208021
dens 0.217541 0.217541
dens 0.220178 0.220178
dens 0.211763 0.211763
dens 0.21416 0.21416
dens 0.220258 0.220258
dens 0.21802 0.21802
dens 0.207736 0.207736
dens 0.213844 0.213844
dens 0.221519 0.221519
dens 0.208651 0.208651
dens 0.206237 0.206237
dens 0.225238 0.225238
dens 0.217348 0.217348
dens 0.219333 0.219333
dens 0.22072 0.22072
dens 0.216757 0.216757
dens 0.214542 0.214542
dens 0.216651 0.216651
dens 0.220794 0.220794
dens 0.216045 0.216045
dens 0.215472 0.215472
dens 0.209581 0.209581
dens 0.221605 0.221605
dens 0.215314 0.215314
dens 0.205404 0.205404
dens 0.208548 0.208548
dens 0.209607 0.209607
dens 0.208318 0.208318
dens 0.205727 0.205727
dens 0.216973 0.216973
dens 0.214878 0.214878
dens 0.214383 0.214383
dens 0.213965 0.213965
dens 0.223954 0.223954
dens 0.217772 0.217772
dens 0.221563 0.221563
dens 0.218846 0.218846
dens 0.219366 0.219366
dens 0.22594 0.22594
dens 0.217306 0.217306
dens 0.212469 0.212469
dens 0.222334 0.222334
dens 0.218729 0.218729
dens 0.219005 0.219005
dens 0.212663 0.212663
dens 0.213304 0.213304
dens 0.214631 0.214631
dens 0.214505 0.214505
dens 0.21807 0.21807
dens 0.211715 0.211715
dens 0.219547 0.219547
dens 0.205307 0.205307
dens 0.211175 0.211175
dens 0.219533 0.219533
dens 0.212564 0.212564
dens 0.222584 0.222584
dens 0.211459 0.211459
dens 0.20871 0.20871
dens 0.211438 0.211438
dens 0.219455 0.219455
dens 0.208486 0.208486
dens 0.211317 0.211317
dens 0.217676 0.217676
dens 0.216722 0.216722
dens 0.216324 0.216324
dens 0.209792 0.209792
dens 0.212083 0.212083
dens 0.215159 0.215159
dens 0.217174 0.217174
dens 0.226126 0.226126
dens 0.21491 0.21491
dens 0.225598 0.225598
dens 0.217719 0.217719
dens 0.226021 0.226021
dens 0.215879 0.215879
dens 0.219476 0.219476
dens 0.218296 0.218296
dens 0.216864 0.216864
dens 0.209972 0.209972
dens 0.216035 0.216035
dens 0.217566 0.217566
dens 0.216707 0.216707
dens 0.21574 0.21574
dens 0.217701 0.217701
dens 0.211313 0.211313
dens 0.221789 0.221789
dens 0.219162 0.219162
dens 0.222193 0.222193
dens 0.211989 0.211989
dens 0.20951 0.20951
dens 0.220996 0.220996
dens 0.208704 0.208704
dens 0.218959 0.218959
dens 0.213006 0.213006
dens 0.213673 0.213673
dens 0.224863 0.224863
dens 0.220237 0.220237
dens 0.216513 0.216513
dens 0.204964 0.204964
dens 0.217992 0.217992
dens 0.220934 0.220934
dens 0.224854 0.224854
dens 0.217891 0.217891
dens 0.216219 0.216219
dens 0.22575 0.22575
dens 0.218092 0.218092
dens 0.227944 0.227944
dens 0.220634 0.220634
dens 0.217737 0.217737
dens 0.219462 0.219462
dens 0.21999 0.21999
dens 0.232492 0.232492
dens 0.219152 0.219152
dens 0.2117 0.2117
dens 0.220226 0.220226
dens 0.219462 0.219462
dens 0.215669 0.215669
dens 0.20556 0.20556
dens 0.221962 0.221962
dens 0.213509 0.213509
dens 0.218263 0.218263
dens 0.225952 0.225952
dens 0.228124 0.228124
dens 0.220475 0.220475
dens 0.212453 0.212453
dens 0.224524 0.224524
dens 0.21591 0.21591
dens 0.20478 0.20478
dens 0.221472 0.221472
dens 0.22459 0.22459
dens 0.218063 0.218063
dens 0.220048 0.220048
dens 0.217025 0.217025
dens 0.219222 0.219222
dens 0.213201 0.213201
dens 0.222176 0.222176
dens 0.208956 0.208956
dens 0.211573 0.211573
dens 0.214286 0.214286
dens 0.231553 0.231553
dens 0.219577 0.219577
dens 0.207955 0.207955
dens 0.215325 0.215325
dens 0.216418 0.216418
dens 0.218578 0.218578
dens 0.222386 0.222386
dens 0.225167 0.225167
dens 0.222453 0.222453
dens 0.232412 0.232412
dens 0.210952 0.210952
dens 0.225133 0.225133
dens 0.221048 0.221048
dens 0.224154 0.224154
dens 0.215535 0.215535
dens 0.221309 0.221309
dens 0.222692 0.222692
dens 0.213295 0.213295
dens 0.221324 0.221324
dens 0.212252 0.212252
dens 0.222147 0.222147
dens 0.225393 0.225393
dens 0.221509 0.221509
dens 0.226597 0.226597
dens 0.21498 0.21498
dens 0.230903 0.230903
dens 0.206614 0.206614
dens 0.220462 0.220462
dens 0.222791 0.222791
dens 0.216083 0.216083
dens 0.223862 0.223862
dens 0.208203 0.208203
dens 0.217736 0.217736
dens 0.225965 0.225965
dens 0.211441 0.211441
dens 0.215468 0.215468
dens 0.232806 0.232806
dens 0.213469 0.213469
dens 0.211103 0.211103
dens 0.215419 0.215419
dens 0.231979 0.231979
dens 0.230116 0.230116
dens 0.219033 0.219033
dens 0.215365 0.215365
dens 0.226705 0.226705
dens 0.223587 0.223587
dens 0.218642 0.218642
dens 0.217641 0.217641
dens 0.217657 0.217657
dens 0.216074 0.216074
dens 0.220997 0.220997
dens 0.219618 0.219618
dens 0.212138 0.212138
dens 0.221242 0.221242
dens 0.211582 0.211582
dens 0.230109 0.230109
dens 0.210729 0.210729
dens 0.211822 0.211822
dens 0.228621 0.228621
dens 0.213907 0.213907
dens 0.213982 0.213982
dens 0.215415 0.215415
dens 0.22747 0.22747
dens 0.2217 0.2217
dens 0.223159 0.223159
dens 0.216195 0.216195
dens 0.215497 0.215497
dens 0.219469 0.219469
dens 0.224637 0.224637
dens 0.21988 0.21988
dens 0.210891 0.210891
dens 0.21616 0.21616
dens 0.216724 0.216724
dens 0.210641 0.210641
dens 0.219446 0.219446
dens 0.21481 0.21481
dens 0.222674 0.222674
dens 0.227172 0.227172
dens 0.227114 0.227114
dens 0.223853 0.223853
dens 0.216537 0.216537
dens 0.22138 0.22138
dens 0.22289 0.22289
dens 0.226225 0.226225
dens 0.216129 0.216129
dens 0.221272 0.221272
dens 0.222589 0.222589
dens 0.231839 0.231839
dens 0.219198 0.219198
dens 0.210984 0.210984
dens 0.223418 0.223418
dens 0.229203 0.229203
dens 0.222957 0.222957
dens 0.231262 0.231262
dens 0.213637 0.213637
dens 0.216945 0.216945
dens 0.212065 0.212065
dens 0.210984 0.210984
dens 0.228113 0.228113
dens 0.222392 0.222392
dens 0.219052 0.219052
dens 0.215883 0.215883
dens 0.220635 0.220635
dens 0.217939 0.217939
dens 0.212348 0.212348
dens 0.220538 0.220538
dens 0.221293 0.221293
dens 0.227501 0.227501
dens 0.229606 0.229606
dens 0.224814 0.224814
dens 0.220986 0.220986
dens 0.22367 0.22367
dens 0.213089 0.213089
dens 0.222752 0.222752
dens 0.211916 0.211916
dens 0.215457 0.215457
dens 0.214964 0.214964
dens 0.224752 0.224752
dens 0.220548 0.220548
dens 0.212761 0.212761
dens 0.220647 0.220647
dens 0.221649 0.221649
dens 0.226293 0.226293
dens 0.229909 0.229909
dens 0.219935 0.219935
dens 0.224634 0.224634
dens 0.216707 0.216707
dens 0.222147 0.222147
dens 0.218789 0.218789
dens 0.219986 0.219986
dens 0.221868 0.221868
dens 0.217966 0.217966
dens 0.214978 0.214978
dens 0.222089 0.222089
dens 0.213523 0.213523
dens 0.21656 0.21656
dens 0.221028 0.221028
dens 0.224692 0.224692
dens 0.222318 0.222318
dens 0.226965 0.226965
dens 0.22188 0.22188
dens 0.214451 0.214451
dens 0.220201 0.220201
dens 0.224521 0.224521
dens 0.222089 0.222089
dens 0.226615 0.226615
dens 0.21452 0.21452
dens 0.229265 0.229265
dens 0.231156 0.231156
dens 0.213748 0.213748
dens 0.224016 0.224016
dens 0.207018 0.207018
dens 0.220791 0.220791
dens 0.221145 0.221145
dens 0.216646 0.216646
dens 0.216626 0.216626
dens 0.23016 0.23016
dens 0.22833 0.22833
dens 0.215433 0.215433
dens 0.227304 0.227304
dens 0.225572 0.225572
dens 0.214885 0.214885
dens 0.217446 0.217446
dens 0.228453 0.228453
dens 0.22796 0.22796
dens 0.218894 0.218894
dens 0.210524 0.210524
dens 0.220695 0.220695
dens 0.218271 0.218271
dens 0.217782 0.217782
dens 0.226878 0.226878
dens 0.214687 0.214687
dens 0.222243 0.222243
dens 0.22844 0.22844
dens 0.210776 0.210776
dens 0.226787 0.226787
dens 0.221914 0.221914
dens 0.229009 0.229009
dens 0.220672 0.220672
dens 0.21072 0.21072
dens 0.225804 0.225804
dens 0.230695 0.230695
dens 0.219884 0.219884
dens 0.214005 0.214005
dens 0.217682 0.217682
dens 0.216144 0.216144
dens 0.219123 0.219123
dens 0.224473 0.224473
dens 0.212623 0.212623
dens 0.231364 0.231364
dens 0.221569 0.221569
dens 0.223006 0.223006
dens 0.22481 0.22481
dens 0.225304 0.225304
dens 0.216832 0.216832
dens 0.223076 0.223076
dens 0.22099 0.22099
dens 0.21751 0.21751
dens 0.224518 0.224518
dens 0.225441 0.225441
dens 0.230976 0.230976
dens 0.214662 0.214662
dens 0.222563 0.222563
dens 0.221005 0.221005
dens 0.221072 0.221072
dens 0.219453 0.219453
dens 0.229419 0.229419
dens 0.221869 0.221869
dens 0.231459 0.231459
dens 0.221735 0.221735
dens 0.213312 0.213312
dens 0.232305 0.232305
dens 0.219363 0.219363
dens 0.227261 0.227261
dens 0.224919 0.224919
dens 0.215334 0.215334
dens 0.22525 0.22525
dens 0.221004 0.221004
dens 0.228247 0.228247
dens 0.228058 0.228058
dens 0.226231 0.226231
dens 0.229614 0.229614
dens 0.237158 0.237158
dens 0.230559 0.230559
dens 0.221855 0.221855
dens 0.220976 0.220976
dens 0.227611 0.227611
dens 0.226097 0.226097
dens 0.223166 0.223166
dens 0.216534 0.216534
dens 0.215627 0.215627
dens 0.227044 0.227044
dens 0.217772 0.217772
dens 0.229004 0.229004
dens 0.232116 0.232116
dens 0.221574 0.221574
dens 0.22635 0.22635
dens 0.229999 0.229999
dens 0.218748 0.218748
dens 0.22911 0.22911
dens 0.2229 0.2229
dens 0.235974 0.235974
dens 0.227689 0.227689
dens 0.230864 0.230864
dens 0.233178 0.233178
dens 0.220117 0.220117
dens 0.218773 0.218773
dens 0.222436 0.222436
dens 0.220888 0.220888
dens 0.220257 0.220257
dens 0.228561 0.228561
dens 0.21624 0.21624
dens 0.230333 0.230333
dens 0.217653 0.217653
dens 0.224887 0.224887
dens 0.227062 0.227062
dens 0.22646 0.22646
dens 0.223324 0.223324
dens 0.222677 0.222677
dens 0.233747 0.233747
dens 0.223769 0.223769
dens 0.226396 0.226396
dens 0.219371 0.219371
dens 0.219256 0.219256
dens 0.231377 0.231377
dens 0.220486 0.220486
dens 0.224662 0.224662
dens 0.227491 0.227491
dens 0.225275 0.225275
dens 0.228371 0.228371
dens 0.229376 0.229376
dens 0.222854 0.222854
dens 0.221463 0.221463
dens 0.222007 0.222007
dens 0.236055 0.236055
dens 0.2301 0.2301
dens 0.230931 0.230931
dens 0.217435 0.217435
dens 0.221714 0.221714
dens 0.227263 0.227263
dens 0.221232 0.221232
dens 0.230599 0.230599
dens 0.228993 0.228993
dens 0.223435 0.223435
dens 0.219815 0.219815
dens 0.228124 0.228124
dens 0.229508 0.229508
dens 0.228308 0.228308
dens 0.234114 0.234114
dens 0.231175 0.231175
dens 0.240638 0.240638
dens 0.232376 0.232376
dens 0.23438 0.23438
dens 0.223634 0.223634
dens 0.222346 0.222346
dens 0.220112 0.220112
dens 0.220813 0.220813
dens 0.23098 0.23098
dens 0.226837 0.226837
dens 0.219217 0.219217
dens 0.224197 0.224197
dens 0.229443 0.229443
dens 0.229481 0.229481
dens 0.21806 0.21806
dens 0.219669 0.219669
dens 0.232321 0.232321
dens 0.232891 0.232891
dens 0.223892 0.223892
dens 0.22474 0.22474
dens 0.228843 0.228843
dens 0.228486 0.228486
dens 0.229654 0.229654
dens 0.2249 0.2249
dens 0.219379 0.219379
dens 0.230769 0.230769
dens 0.228423 0.228423
dens 0.227413 0.227413
dens 0.222611 0.222611
dens 0.219895 0.219895
dens 0.222767 0.222767
dens 0.218642 0.218642
dens 0.22501 0.22501
dens 0.22874 0.22874
dens 0.228246 0.228246
dens 0.224262 0.224262
dens 0.225751 0.225751
dens 0.226775 0.226775
dens 0.225076 0.225076
dens 0.217186 0.217186
dens 0.217532 0.217532
dens 0.229496 0.229496
dens 0.214382 0.214382
dens 0.224355 0.224355
dens 0.221826 0.221826
dens 0.218282 0.218282
dens 0.226785 0.226785
dens 0.220447 0.220447
dens 0.245185 0.245185
dens 0.233392 0.233392
dens 0.217132 0.217132
dens 0.22012 0.22012
dens 0.231492 0.231492
dens 0.224368 0.224368
dens 0.235474 0.235474
dens 0.21817 0.21817
dens 0.224817 0.224817
dens 0.225783 0.225783
dens 0.217938 0.217938
dens 0.246489 0.246489
dens 0.225122 0.225122
dens 0.23199 0.23199
dens 0.229053 0.229053
dens 0.232081 0.232081
dens 0.226083 0.226083
dens 0.231593 0.231593
dens 0.229407 0.229407
dens 0.218367 0.218367
dens 0.225608 0.225608
dens 0.215036 0.215036
dens 0.226724 0.226724
dens 0.233885 0.233885
dens 0.223973 0.223973
dens 0.22383 0.22383
dens 0.21971 0.21971
dens 0.223697 0.223697
dens 0.231844 0.231844
dens 0.22683 0.22683
dens 0.219364 0.219364
dens 0.232581 0.232581
dens 0.226101 0.226101
